Rank,NodeID,Score,Status
83,341,0.00155036,Suspicious
84,676,0.00154232,Suspicious
85,654,0.00152748,Suspicious
86,564,0.00152625,Suspicious
87,532,0.0014967,Suspicious
88,565,0.00148771,Suspicious
89,1903,0.0014542,Suspicious
90,324,0.00145202,Suspicious
91,824,0.00143568,Suspicious
92,646,0.00143459,Suspicious
93,560,0.00142887,Suspicious
94,662,0.00141048,Suspicious
95,548,0.00140653,Suspicious
96,347,0.00139251,Suspicious
97,844,0.00136949,Suspicious
98,513,0.00136717,Suspicious
99,823,0.00135995,Suspicious
100,545,0.00134933,Suspicious
101,524,0.00134593,Suspicious
102,1881,0.00133871,Suspicious
103,1864,0.0013176,Suspicious
104,837,0.00131596,Suspicious
105,817,0.00129676,Suspicious
106,538,0.00129063,Suspicious
107,644,0.00128654,Suspicious
108,818,0.00127796,Suspicious
109,677,0.00127769,Suspicious
110,664,0.00126148,Suspicious
111,806,0.0012578,Suspicious
112,320,0.00123874,Suspicious
113,614,0.00123111,Suspicious
114,1876,0.00117976,Suspicious
115,517,0.00117581,Suspicious
116,809,0.00114653,Suspicious
117,475,0.0011453,Suspicious
118,845,0.0011419,Suspicious
119,661,0.00113999,Suspicious
120,312,0.00113931,Suspicious
121,345,0.0011325,Suspicious
122,679,0.00113127,Suspicious
123,805,0.00112637,Suspicious
124,334,0.00112242,Suspicious
125,525,0.00111643,Suspicious
126,653,0.00111534,Suspicious
127,514,0.00111466,Suspicious
128,630,0.00111153,Suspicious
129,568,0.00110962,Suspicious
130,1899,0.00110335,Suspicious
131,1574,0.00109682,Suspicious
132,1871,0.00109382,Suspicious
133,1692,0.00108687,Suspicious
134,515,0.00108497,Suspicious
135,1866,0.00107557,Suspicious
136,558,0.00107462,Suspicious
137,1778,0.00107271,Suspicious
138,500,0.00107203,Suspicious
139,325,0.00107026,Suspicious
140,531,0.00106644,Suspicious
141,551,0.0010614,Suspicious
142,820,0.00105936,Suspicious
143,634,0.00105296,Suspicious
144,547,0.00105187,Suspicious
145,835,0.00105092,Suspicious
146,506,0.00104492,Suspicious
147,539,0.00104288,Suspicious
148,1885,0.00103648,Suspicious
149,326,0.00103525,Suspicious
150,819,0.00102885,Suspicious
151,636,0.00102177,Suspicious
152,659,0.00102041,Suspicious
153,304,0.00101673,Suspicious
154,1766,0.00100093,Suspicious
155,1767,0.000995347,Suspicious
156,271,0.000973283,Suspicious
157,328,0.000972738,Suspicious
158,1845,0.000969333,Suspicious
159,483,0.000967971,Suspicious
160,855,0.00096729,Suspicious
161,1835,0.000964157,Suspicious
162,1831,0.000958982,Suspicious
163,285,0.000955713,Suspicious
164,1839,0.000942229,Suspicious
165,1827,0.000938416,Suspicious
166,1740,0.000926022,Suspicious
167,264,0.000925341,Suspicious
168,527,0.000924932,Suspicious
169,658,0.000915534,Suspicious
170,1853,0.000913355,Suspicious
171,496,0.000912674,Suspicious
172,465,0.000903412,Suspicious
173,813,0.00089238,Suspicious
174,846,0.000891291,Suspicious
175,507,0.000888294,Suspicious
176,428,0.000888294,Suspicious
177,1828,0.000884344,Suspicious
178,501,0.000873448,Suspicious
179,546,0.000873312,Suspicious
180,657,0.000872495,Suspicious
181,641,0.00087018,Suspicious
182,836,0.000865821,Suspicious
183,492,0.000864323,Suspicious
184,497,0.00085152,Suspicious
185,815,0.000851248,Suspicious
186,1886,0.000848933,Suspicious
187,1895,0.000847843,Suspicious
188,1867,0.000843485,Suspicious
189,291,0.000843076,Suspicious
190,1833,0.000841305,Suspicious
191,520,0.000840897,Suspicious
192,1807,0.000840352,Suspicious
193,277,0.000840352,Suspicious
194,518,0.000835994,Suspicious
195,337,0.000834359,Suspicious
196,1800,0.00083109,Suspicious
197,280,0.000830682,Suspicious
198,1744,0.000824553,Suspicious
199,1862,0.000822101,Suspicious
200,770,0.000821556,Suspicious
201,814,0.00082142,Suspicious
202,647,0.000819922,Suspicious
203,650,0.000805076,Suspicious
204,625,0.000804123,Suspicious
205,569,0.000798675,Suspicious
206,523,0.000797449,Suspicious
207,1673,0.00079527,Suspicious
208,781,0.000792273,Suspicious
209,259,0.000789958,Suspicious
210,327,0.000785872,Suspicious
211,313,0.000775929,Suspicious
212,795,0.000772116,Suspicious
213,1872,0.000767758,Suspicious
214,1763,0.000762582,Suspicious
215,888,0.000762173,Suspicious
216,784,0.000761084,Suspicious
217,330,0.000756589,Suspicious
218,1808,0.000754546,Suspicious
219,1773,0.000752639,Suspicious
220,797,0.000747328,Suspicious
221,460,0.000743514,Suspicious
222,663,0.000736023,Suspicious
223,800,0.000735751,Suspicious
224,672,0.000730439,Suspicious
225,537,0.000727715,Suspicious
226,1861,0.000725944,Suspicious
227,278,0.000722539,Suspicious
228,461,0.000720769,Suspicious
229,272,0.000720769,Suspicious
230,810,0.00071927,Suspicious
231,1783,0.000718045,Suspicious
232,239,0.000717772,Suspicious
233,516,0.000717227,Suspicious
234,609,0.000713141,Suspicious
235,643,0.000711235,Suspicious
236,296,0.00071069,Suspicious
237,775,0.000709736,Suspicious
238,843,0.00070674,Suspicious
239,543,0.000704288,Suspicious
240,1849,0.000703607,Suspicious
241,1842,0.000693256,Suspicious
242,431,0.000692303,Suspicious
243,1645,0.000692167,Suspicious
244,782,0.00068631,Suspicious
245,252,0.000683722,Suspicious
246,552,0.000682905,Suspicious
247,436,0.0006795,Suspicious
248,331,0.000677593,Suspicious
249,438,0.000675006,Suspicious
250,319,0.000674461,Suspicious
251,1870,0.000673916,Suspicious
252,498,0.000672826,Suspicious
253,619,0.000669013,Suspicious
254,623,0.000668468,Suspicious
255,503,0.000667923,Suspicious
256,1801,0.000667651,Suspicious
257,832,0.000667378,Suspicious
258,1868,0.000660296,Suspicious
259,831,0.000654031,Suspicious
260,893,0.000648174,Suspicious
261,526,0.000647766,Suspicious
262,766,0.000647221,Suspicious
263,1904,0.000644633,Suspicious
264,890,0.000644224,Suspicious
265,1770,0.000644224,Suspicious
266,803,0.000642862,Suspicious
267,789,0.000640683,Suspicious
268,787,0.000640138,Suspicious
269,434,0.000636189,Suspicious
270,633,0.000633465,Suspicious
271,639,0.000631422,Suspicious
272,620,0.000627608,Suspicious
273,302,0.000626927,Suspicious
274,617,0.000624884,Suspicious
275,780,0.000622569,Suspicious
276,1679,0.000613988,Suspicious
277,640,0.000608949,Suspicious
278,1901,0.00060854,Suspicious
279,422,0.000606361,Suspicious
280,745,0.000606225,Suspicious
281,1536,0.000602684,Suspicious
282,1794,0.00060173,Suspicious
283,1358,0.000600368,Suspicious
284,594,0.000599415,Suspicious
285,642,0.000598598,Suspicious
286,227,0.00059778,Suspicious
287,519,0.000596418,Suspicious
288,1616,0.000595465,Suspicious
289,427,0.00059097,Suspicious
290,423,0.000590698,Suspicious
291,652,0.000590426,Suspicious
292,673,0.000586612,Suspicious
293,886,0.000586203,Suspicious
294,480,0.000586067,Suspicious
295,816,0.000582935,Suspicious
296,1804,0.000581028,Suspicious
297,1877,0.000578985,Suspicious
298,786,0.000578712,Suspicious
299,1694,0.000578168,Suspicious
300,622,0.000575171,Suspicious
301,1703,0.000574763,Suspicious
302,878,0.00057449,Suspicious
303,1823,0.000572992,Suspicious
304,593,0.000572856,Suspicious
305,793,0.000570404,Suspicious
306,1687,0.000566999,Suspicious
307,387,0.000565637,Suspicious
308,493,0.000564956,Suspicious
309,826,0.000564139,Suspicious
310,590,0.000562913,Suspicious
311,1320,0.000562505,Suspicious
312,1709,0.000560598,Suspicious
313,1825,0.000560053,Suspicious
314,635,0.000556376,Suspicious
315,610,0.000555695,Suspicious
316,1857,0.000553788,Suspicious
317,1813,0.000553515,Suspicious
318,807,0.000552698,Suspicious
319,536,0.000548204,Suspicious
320,618,0.000547386,Suspicious
321,808,0.000546978,Suspicious
322,504,0.000545752,Suspicious
323,768,0.000543573,Suspicious
324,1512,0.000542347,Suspicious
325,632,0.000542075,Suspicious
326,1848,0.000539078,Suspicious
327,601,0.000536899,Suspicious
328,1785,0.000536763,Suspicious
329,534,0.000534311,Suspicious
330,309,0.000527093,Suspicious
331,771,0.000523824,Suspicious
332,774,0.000523143,Suspicious
333,1847,0.000522598,Suspicious
334,777,0.000522053,Suspicious
335,306,0.000520147,Suspicious
336,631,0.000519329,Suspicious
337,310,0.000516061,Suspicious
338,882,0.000515788,Suspicious
339,1863,0.000514154,Suspicious
340,852,0.000513609,Suspicious
341,627,0.000509932,Suspicious
342,1487,0.000508978,Suspicious
343,757,0.000508297,Suspicious
344,876,0.000506663,Suspicious
345,297,0.000505301,Suspicious
346,612,0.000505028,Suspicious
347,869,0.000504075,Suspicious
348,1677,0.000502168,Suspicious
349,794,0.000499308,Suspicious
350,779,0.000496175,Suspicious
351,1790,0.000493588,Suspicious
352,773,0.000492634,Suspicious
353,1880,0.000492226,Suspicious
354,484,0.000491136,Suspicious
355,509,0.000489638,Suspicious
356,1818,0.00048705,Suspicious
357,1909,0.000485007,Suspicious
358,747,0.000484871,Suspicious
359,463,0.00048419,Suspicious
360,783,0.000483781,Suspicious
361,799,0.000481874,Suspicious
362,596,0.000479968,Suspicious
363,261,0.000479423,Suspicious
364,508,0.000479014,Suspicious
365,260,0.000477244,Suspicious
366,804,0.000476154,Suspicious
367,1841,0.000476018,Suspicious
368,736,0.000475745,Suspicious
369,880,0.000475064,Suspicious
370,510,0.000475064,Suspicious
371,253,0.000474928,Suspicious
372,615,0.000473294,Suspicious
373,792,0.000472885,Suspicious
374,626,0.000472477,Suspicious
375,1768,0.000471659,Suspicious
376,1816,0.000469072,Suspicious
377,1699,0.000467573,Suspicious
378,1730,0.000467165,Suspicious
379,1826,0.000465394,Suspicious
380,851,0.000465258,Suspicious
381,1799,0.000464305,Suspicious
382,746,0.000463487,Suspicious
383,1688,0.000459946,Suspicious
384,284,0.000458857,Suspicious
385,592,0.000457767,Suspicious
386,314,0.000455588,Suspicious
387,752,0.000452591,Suspicious
388,533,0.000450548,Suspicious
389,1725,0.000450548,Suspicious
390,1837,0.00044905,Suspicious
391,303,0.000448778,Suspicious
392,1786,0.000448642,Suspicious
393,600,0.000448233,Suspicious
394,489,0.000445918,Suspicious
395,732,0.000445782,Suspicious
396,1545,0.000443739,Suspicious
397,1630,0.000442921,Suspicious
398,1374,0.000442104,Suspicious
399,655,0.000441151,Suspicious
400,502,0.000441151,Suspicious
401,476,0.000440878,Suspicious
402,456,0.000439653,Suspicious
403,308,0.00043938,Suspicious
404,266,0.000438699,Suspicious
405,481,0.000438427,Suspicious
406,1695,0.000436248,Suspicious
407,605,0.000435294,Suspicious
408,521,0.000433387,Suspicious
409,512,0.000432434,Suspicious
410,796,0.000431072,Suspicious
411,464,0.000428893,Suspicious
412,200,0.000428757,Suspicious
413,863,0.00042862,Suspicious
414,249,0.000427258,Suspicious
415,667,0.000426169,Suspicious
416,535,0.000425624,Suspicious
417,1824,0.000424807,Suspicious
418,230,0.000423717,Suspicious
419,487,0.000423445,Suspicious
420,764,0.000423309,Suspicious
421,299,0.000421402,Suspicious
422,236,0.000420176,Suspicious
423,611,0.000419359,Suspicious
424,265,0.000417997,Suspicious
425,1338,0.000417043,Suspicious
426,511,0.000416907,Suspicious
427,760,0.000416771,Suspicious
428,629,0.000416771,Suspicious
429,453,0.000415681,Suspicious
430,1820,0.000412821,Suspicious
431,473,0.000412685,Suspicious
432,587,0.000410914,Suspicious
433,276,0.00041037,Suspicious
434,1746,0.000409552,Suspicious
435,811,0.000408735,Suspicious
436,714,0.000407782,Suspicious
437,772,0.000406965,Suspicious
438,616,0.000406828,Suspicious
439,579,0.00040642,Suspicious
440,713,0.000405739,Suspicious
441,798,0.00040533,Suspicious
442,1806,0.00040533,Suspicious
443,738,0.000404785,Suspicious
444,486,0.000404785,Suspicious
445,621,0.000404377,Suspicious
446,1745,0.00040356,Suspicious
447,649,0.000403287,Suspicious
448,275,0.000402742,Suspicious
449,217,0.000401244,Suspicious
450,769,0.000401108,Suspicious
451,505,0.000400699,Suspicious
452,628,0.000400155,Suspicious
453,1851,0.00039961,Suspicious
454,861,0.000399474,Suspicious
455,754,0.000399337,Suspicious
456,281,0.000398384,Suspicious
457,1237,0.000397158,Suspicious
458,758,0.000395796,Suspicious
459,219,0.00039566,Suspicious
460,495,0.000394298,Suspicious
461,383,0.000393889,Suspicious
462,188,0.000391438,Suspicious
463,599,0.000391029,Suspicious
464,479,0.000390893,Suspicious
465,595,0.000390348,Suspicious
466,742,0.000390076,Suspicious
467,603,0.000389395,Suspicious
468,290,0.000389395,Suspicious
469,541,0.000387352,Suspicious
470,1883,0.000386535,Suspicious
471,1070,0.000386126,Suspicious
472,583,0.00038599,Suspicious
473,1761,0.000385854,Suspicious
474,455,0.000385173,Suspicious
475,263,0.000385036,Suspicious
476,660,0.000384628,Suspicious
477,205,0.000383538,Suspicious
478,597,0.00038313,Suspicious
479,778,0.000382857,Suspicious
480,759,0.000382176,Suspicious
481,225,0.000382176,Suspicious
482,344,0.000377545,Suspicious
483,1565,0.000377273,Suspicious
484,441,0.000376592,Suspicious
485,802,0.000374413,Suspicious
486,528,0.000374413,Suspicious
487,1819,0.000373868,Suspicious
488,791,0.000373187,Suspicious
489,549,0.000373051,Suspicious
490,293,0.000372642,Suspicious
491,468,0.000372506,Suspicious
492,648,0.000371961,Suspicious
493,788,0.000371825,Suspicious
494,763,0.000371689,Suspicious
495,1803,0.000371416,Suspicious
496,1791,0.000371416,Suspicious
497,1743,0.000371008,Suspicious
498,540,0.000370191,Suspicious
499,179,0.000369782,Suspicious
500,1025,0.00036951,Suspicious
501,767,0.000369237,Suspicious
502,584,0.000369237,Suspicious
503,719,0.000368965,Suspicious
504,589,0.000368829,Suspicious
505,169,0.000368556,Suspicious
506,307,0.000368284,Suspicious
507,578,0.000368011,Suspicious
508,724,0.00036733,Suspicious
509,482,0.000367194,Suspicious
510,864,0.000366513,Suspicious
511,452,0.000365832,Suspicious
512,731,0.000365151,Suspicious
513,1859,0.000364879,Suspicious
514,748,0.000363653,Suspicious
515,203,0.000363245,Suspicious
516,734,0.000362427,Suspicious
517,529,0.000361883,Suspicious
518,444,0.000361883,Suspicious
519,1729,0.000361338,Suspicious
520,119,0.000360248,Suspicious
521,598,0.000359976,Suspicious
522,1892,0.000358614,Suspicious
523,1724,0.000358069,Suspicious
524,1810,0.000357933,Suspicious
525,821,0.000357116,Suspicious
526,471,0.000356571,Suspicious
527,1830,0.000356162,Suspicious
528,725,0.000356026,Suspicious
529,656,0.000355209,Suspicious
530,582,0.000355073,Suspicious
531,739,0.000353847,Suspicious
532,1217,0.000353574,Suspicious
533,1179,0.000353166,Suspicious
534,494,0.000352621,Suspicious
535,726,0.000352485,Suspicious
536,1543,0.000351804,Suspicious
537,1850,0.000348807,Suspicious
538,727,0.000348671,Suspicious
539,333,0.000348671,Suspicious
540,242,0.000348263,Suspicious
541,1829,0.000348126,Suspicious
542,936,0.000347582,Suspicious
543,522,0.000346764,Suspicious
544,751,0.000346492,Suspicious
545,575,0.000345675,Suspicious
546,488,0.000344858,Suspicious
547,1756,0.000344858,Suspicious
548,254,0.000344858,Suspicious
549,469,0.000343359,Suspicious
550,712,0.000342815,Suspicious
551,812,0.000340908,Suspicious
552,1122,0.000340772,Suspicious
553,1313,0.000340499,Suspicious
554,586,0.000339818,Suspicious
555,756,0.00033941,Suspicious
556,854,0.000339137,Suspicious
557,1660,0.000339001,Suspicious
558,474,0.000336141,Suspicious
559,1777,0.000336005,Suspicious
560,588,0.000335868,Suspicious
561,718,0.000334643,Suspicious
562,602,0.000334643,Suspicious
563,243,0.000334234,Suspicious
564,585,0.000334098,Suspicious
565,491,0.000332736,Suspicious
566,711,0.0003326,Suspicious
567,674,0.0003326,Suspicious
568,841,0.000332191,Suspicious
569,668,0.000332191,Suspicious
570,730,0.000331782,Suspicious
571,419,0.000331238,Suspicious
572,1606,0.000331238,Suspicious
573,1793,0.00033042,Suspicious
574,412,0.000330284,Suspicious
575,697,0.000329603,Suspicious
576,1549,0.000329467,Suspicious
577,607,0.000328922,Suspicious
578,1716,0.000327696,Suspicious
579,213,0.000327015,Suspicious
580,737,0.000326607,Suspicious
581,755,0.000326471,Suspicious
582,573,0.000325517,Suspicious
583,1809,0.000325245,Suspicious
584,608,0.000324836,Suspicious
585,753,0.000323474,Suspicious
586,722,0.000323066,Suspicious
587,574,0.000322385,Suspicious
588,143,0.000321976,Suspicious
589,581,0.00032184,Suspicious
590,157,0.000321567,Suspicious
591,231,0.000321023,Suspicious
592,470,0.000320886,Suspicious
593,408,0.00032075,Suspicious
594,624,0.000320205,Suspicious
595,3961,0.000318707,Suspicious
596,399,0.000318571,Suspicious
597,445,0.000318299,Suspicious
598,613,0.000318162,Suspicious
599,577,0.000317754,Suspicious
600,576,0.000317618,Suspicious
601,741,0.000316528,Suspicious
602,1875,0.000316256,Suspicious
603,478,0.000315983,Suspicious
604,638,0.000315575,Suspicious
605,389,0.000314894,Suspicious
606,298,0.000314621,Suspicious
607,450,0.000314485,Suspicious
608,376,0.000314485,Suspicious
609,790,0.00031394,Suspicious
610,728,0.00031394,Suspicious
611,1013,0.000313804,Suspicious
612,762,0.000313532,Suspicious
613,295,0.000313532,Suspicious
614,229,0.000313259,Suspicious
615,765,0.000312442,Suspicious
616,177,0.000312033,Suspicious
617,432,0.000310399,Suspicious
618,214,0.000310399,Suspicious
619,175,0.000310399,Suspicious
620,694,0.000310263,Suspicious
621,1136,0.00030999,Suspicious
622,457,0.000309854,Suspicious
623,237,0.000309854,Suspicious
624,1357,0.000309037,Suspicious
625,1742,0.000307947,Suspicious
626,705,0.000306041,Suspicious
627,224,0.000306041,Suspicious
628,472,0.000305496,Suspicious
629,411,0.000305223,Suspicious
630,1787,0.000304815,Suspicious
631,232,0.00030427,Suspicious
632,437,0.000303861,Suspicious
633,695,0.000303589,Suspicious
634,318,0.000302772,Suspicious
635,430,0.000302363,Suspicious
636,721,0.000302091,Suspicious
637,458,0.000301955,Suspicious
638,192,0.000301818,Suspicious
639,720,0.000301546,Suspicious
640,462,0.000301274,Suspicious
641,1727,0.000301137,Suspicious
642,490,0.000300729,Suspicious
643,401,0.000300184,Suspicious
644,1720,0.000299639,Suspicious
645,1840,0.000299231,Suspicious
646,702,0.000298005,Suspicious
647,1427,0.000297596,Suspicious
648,238,0.000297596,Suspicious
649,338,0.000297188,Suspicious
650,1473,0.00029637,Suspicious
651,709,0.000296234,Suspicious
652,459,0.000296098,Suspicious
653,701,0.000295145,Suspicious
654,1472,0.0002946,Suspicious
655,193,0.0002946,Suspicious
656,1686,0.000294464,Suspicious
657,417,0.000293783,Suspicious
658,562,0.000293374,Suspicious
659,1707,0.000292829,Suspicious
660,698,0.000292557,Suspicious
661,785,0.000291603,Suspicious
662,723,0.000291467,Suspicious
663,743,0.000290922,Suspicious
664,703,0.000290786,Suspicious
665,1671,0.000290514,Suspicious
666,1349,0.000290241,Suspicious
667,1738,0.000289697,Suspicious
668,1591,0.000289424,Suspicious
669,364,0.000288198,Suspicious
670,692,0.000287517,Suspicious
671,1752,0.000287109,Suspicious
672,136,0.000287109,Suspicious
673,706,0.000286973,Suspicious
674,173,0.000286973,Suspicious
675,170,0.000286973,Suspicious
676,1788,0.0002867,Suspicious
677,825,0.000286564,Suspicious
678,733,0.000286564,Suspicious
679,1884,0.000286155,Suspicious
680,1912,0.000286019,Suspicious
681,226,0.000285883,Suspicious
682,710,0.000285474,Suspicious
683,708,0.000285202,Suspicious
684,1757,0.000284521,Suspicious
685,740,0.000283568,Suspicious
686,716,0.000283568,Suspicious
687,1905,0.000283568,Suspicious
688,696,0.000282751,Suspicious
689,477,0.000282478,Suspicious
690,84,0.000282478,Suspicious
691,715,0.000282206,Suspicious
692,1852,0.00028207,Suspicious
693,248,0.000281661,Suspicious
694,704,0.000281389,Suspicious
695,1628,0.000281252,Suspicious
696,691,0.00028098,Suspicious
697,421,0.000279754,Suspicious
698,199,0.000279618,Suspicious
699,744,0.000279482,Suspicious
700,717,0.000279346,Suspicious
701,415,0.000278937,Suspicious
702,688,0.000278801,Suspicious
703,439,0.000278528,Suspicious
704,204,0.000277984,Suspicious
705,761,0.000277575,Suspicious
706,283,0.000277575,Suspicious
707,311,0.000276758,Suspicious
708,424,0.000276349,Suspicious
709,1798,0.000276213,Suspicious
710,1900,0.000276077,Suspicious
711,186,0.000276077,Suspicious
712,700,0.000275668,Suspicious
713,273,0.000275668,Suspicious
714,687,0.000275532,Suspicious
715,1155,0.000275532,Suspicious
716,1663,0.00027526,Suspicious
717,1889,0.000274579,Suspicious
718,1717,0.000274579,Suspicious
719,801,0.000274442,Suspicious
720,693,0.000274306,Suspicious
721,1873,0.00027417,Suspicious
722,258,0.000272127,Suspicious
723,144,0.000271582,Suspicious
724,729,0.00027131,Suspicious
725,689,0.00027131,Suspicious
726,1620,0.000270765,Suspicious
727,1795,0.000270629,Suspicious
728,403,0.000270356,Suspicious
729,690,0.00027022,Suspicious
730,185,0.00027022,Suspicious
731,1908,0.000270084,Suspicious
732,1569,0.000269403,Suspicious
733,1715,0.000269131,Suspicious
734,776,0.000268858,Suspicious
735,1789,0.000268858,Suspicious
736,750,0.00026845,Suspicious
737,1843,0.000268177,Suspicious
738,174,0.000267632,Suspicious
739,420,0.00026736,Suspicious
740,707,0.000266951,Suspicious
741,1705,0.000266134,Suspicious
742,366,0.000266134,Suspicious
743,454,0.000265862,Suspicious
744,400,0.000265862,Suspicious
745,1714,0.000265862,Suspicious
746,451,0.000265589,Suspicious
747,1736,0.000265589,Suspicious
748,270,0.000264908,Suspicious
749,402,0.000264772,Suspicious
750,363,0.000264636,Suspicious
751,1113,0.000264364,Suspicious
752,699,0.000263274,Suspicious
753,485,0.000263274,Suspicious
754,404,0.000262865,Suspicious
755,1750,0.000262593,Suspicious
756,735,0.000262321,Suspicious
757,749,0.000261912,Suspicious
758,300,0.000261231,Suspicious
759,1408,0.000260278,Suspicious
760,1318,0.000260278,Suspicious
761,449,0.000260005,Suspicious
762,397,0.000259869,Suspicious
763,409,0.000259324,Suspicious
764,223,0.000259052,Suspicious
765,256,0.000258916,Suspicious
766,1584,0.000257145,Suspicious
767,410,0.000256736,Suspicious
768,172,0.0002566,Suspicious
769,393,0.000256192,Suspicious
770,197,0.000255511,Suspicious
771,251,0.00025483,Suspicious
772,1812,0.000254012,Suspicious
773,1636,0.000254012,Suspicious
774,1634,0.000252923,Suspicious
775,378,0.000251697,Suspicious
776,1967,0.000251561,Suspicious
777,353,0.000251152,Suspicious
778,282,0.000250471,Suspicious
779,435,0.000250335,Suspicious
780,466,0.00024979,Suspicious
781,1223,0.000249382,Suspicious
782,396,0.000248837,Suspicious
783,1869,0.000248837,Suspicious
784,1661,0.000248837,Suspicious
785,418,0.000248292,Suspicious
786,274,0.000248292,Suspicious
787,1514,0.000248156,Suspicious
788,42,0.00024802,Suspicious
789,398,0.000247202,Suspicious
790,301,0.00024693,Suspicious
791,257,0.00024693,Suspicious
792,142,0.00024693,Suspicious
793,1080,0.000246658,Suspicious
794,373,0.000246113,Suspicious
795,1625,0.00024584,Suspicious
796,1435,0.00024584,Suspicious
797,149,0.000245568,Suspicious
798,111,0.000245568,Suspicious
799,426,0.000245432,Suspicious
800,1621,0.000244887,Suspicious
801,1675,0.000244206,Suspicious
802,1741,0.000243797,Suspicious
803,4038,0.000243253,Suspicious
804,1811,0.00024298,Suspicious
805,416,0.000241891,Suspicious
806,147,0.000241754,Suspicious
807,1719,0.000241482,Suspicious
808,137,0.000241482,Suspicious
809,413,0.000241346,Suspicious
810,4031,0.00024012,Suspicious
811,171,0.000239711,Suspicious
812,395,0.000238486,Suspicious
813,158,0.000238349,Suspicious
814,211,0.000237668,Suspicious
815,530,0.00023726,Suspicious
816,268,0.000237124,Suspicious
817,184,0.000237124,Suspicious
818,425,0.000235762,Suspicious
819,122,0.000235625,Suspicious
820,1400,0.000235217,Suspicious
821,351,0.0002344,Suspicious
822,433,0.000233855,Suspicious
823,148,0.000233855,Suspicious
824,218,0.000233719,Suspicious
825,1691,0.000233446,Suspicious
826,446,0.000233038,Suspicious
827,571,0.000232901,Suspicious
828,361,0.000231131,Suspicious
829,499,0.000230995,Suspicious
830,467,0.000230314,Suspicious
831,440,0.000229496,Suspicious
832,394,0.000229496,Suspicious
833,391,0.000229496,Suspicious
834,368,0.000228543,Suspicious
835,369,0.000228407,Suspicious
836,1860,0.000228407,Suspicious
837,1624,0.000227998,Suspicious
838,405,0.000227453,Suspicious
839,367,0.000226909,Suspicious
840,442,0.000226091,Suspicious
841,388,0.000225683,Suspicious
842,1858,0.000225547,Suspicious
843,1573,0.00022541,Suspicious
844,407,0.000224048,Suspicious
845,374,0.000224048,Suspicious
846,406,0.000223776,Suspicious
847,371,0.000222823,Suspicious
848,140,0.000222823,Suspicious
849,1332,0.000222142,Suspicious
850,448,0.000221869,Suspicious
851,382,0.000221461,Suspicious
852,194,0.000221052,Suspicious
853,370,0.000220916,Suspicious
854,1023,0.000220371,Suspicious
855,380,0.000219554,Suspicious
856,167,0.000219418,Suspicious
857,392,0.000219009,Suspicious
858,359,0.000218873,Suspicious
859,377,0.000217647,Suspicious
860,1525,0.00021683,Suspicious
