Rank,NodeID,Score,Status
70,840,0.000228781,Suspicious
71,839,0.000226945,Suspicious
72,677,0.00022643,Suspicious
73,671,0.000225902,Suspicious
74,641,0.000224991,Suspicious
75,661,0.000224832,Suspicious
76,834,0.000224575,Suspicious
77,653,0.000223094,Suspicious
78,659,0.000219232,Suspicious
79,664,0.000218984,Suspicious
80,636,0.000218348,Suspicious
81,806,0.000218131,Suspicious
82,646,0.000216231,Suspicious
83,658,0.000214632,Suspicious
84,657,0.0002146,Suspicious
85,614,0.000214246,Suspicious
86,824,0.000214151,Suspicious
87,676,0.00021411,Suspicious
88,596,0.000212127,Suspicious
89,805,0.000212005,Suspicious
90,823,0.000211971,Suspicious
91,570,0.000211263,Suspicious
92,601,0.000210901,Suspicious
93,822,0.000210876,Suspicious
94,625,0.000209273,Suspicious
95,650,0.000208264,Suspicious
96,643,0.000206842,Suspicious
97,818,0.000206629,Suspicious
98,663,0.000206609,Suspicious
99,847,0.000206121,Suspicious
100,634,0.000205381,Suspicious
101,629,0.000205209,Suspicious
102,642,0.000204466,Suspicious
103,647,0.000204316,Suspicious
104,649,0.000204189,Suspicious
105,679,0.000203738,Suspicious
106,619,0.000202809,Suspicious
107,609,0.000202403,Suspicious
108,623,0.00020125,Suspicious
109,770,0.000200033,Suspicious
110,532,0.000199967,Suspicious
111,640,0.000199893,Suspicious
112,617,0.000199779,Suspicious
113,809,0.000199515,Suspicious
114,820,0.000199217,Suspicious
115,850,0.000199033,Suspicious
116,838,0.000198649,Suspicious
117,622,0.000197927,Suspicious
118,633,0.000197273,Suspicious
119,557,0.000196747,Suspicious
120,639,0.000196718,Suspicious
121,635,0.000196039,Suspicious
122,817,0.000195708,Suspicious
123,855,0.000195656,Suspicious
124,618,0.000195234,Suspicious
125,632,0.000194458,Suspicious
126,672,0.000193701,Suspicious
127,620,0.000193431,Suspicious
128,517,0.000193092,Suspicious
129,593,0.000192476,Suspicious
130,627,0.00019246,Suspicious
131,819,0.000192053,Suspicious
132,836,0.000191854,Suspicious
133,631,0.000190664,Suspicious
134,615,0.000190554,Suspicious
135,612,0.000190123,Suspicious
136,837,0.000189771,Suspicious
137,592,0.000189408,Suspicious
138,538,0.000189394,Suspicious
139,600,0.000188784,Suspicious
140,784,0.000188265,Suspicious
141,781,0.000187908,Suspicious
142,815,0.000187651,Suspicious
143,626,0.000187352,Suspicious
144,590,0.000186912,Suspicious
145,845,0.000186881,Suspicious
146,673,0.000186649,Suspicious
147,652,0.000186649,Suspicious
148,605,0.000186492,Suspicious
149,322,0.000186421,Suspicious
150,611,0.000185952,Suspicious
151,587,0.000185886,Suspicious
152,555,0.000185864,Suspicious
153,795,0.000185857,Suspicious
154,616,0.000185573,Suspicious
155,814,0.000185379,Suspicious
156,579,0.000185232,Suspicious
157,610,0.00018503,Suspicious
158,835,0.000184597,Suspicious
159,621,0.000184583,Suspicious
160,628,0.000184378,Suspicious
161,782,0.000184211,Suspicious
162,583,0.000183915,Suspicious
163,667,0.000183848,Suspicious
164,603,0.000183657,Suspicious
165,800,0.000183408,Suspicious
166,599,0.000183242,Suspicious
167,595,0.000183242,Suspicious
168,597,0.000182871,Suspicious
169,655,0.000182752,Suspicious
170,594,0.000182417,Suspicious
171,660,0.000182209,Suspicious
172,589,0.000182154,Suspicious
173,846,0.000182062,Suspicious
174,584,0.000181692,Suspicious
175,797,0.000181354,Suspicious
176,578,0.000181118,Suspicious
177,813,0.000181043,Suspicious
178,582,0.00018036,Suspicious
179,598,0.000180335,Suspicious
180,832,0.00018029,Suspicious
181,648,0.000180102,Suspicious
182,745,0.000179855,Suspicious
183,564,0.000179788,Suspicious
184,588,0.000179474,Suspicious
185,554,0.000179306,Suspicious
186,586,0.000178968,Suspicious
187,656,0.000178725,Suspicious
188,575,0.000178657,Suspicious
189,810,0.000178271,Suspicious
190,574,0.000178049,Suspicious
191,766,0.000177823,Suspicious
192,674,0.000177796,Suspicious
193,668,0.000177796,Suspicious
194,638,0.000177796,Suspicious
195,624,0.000177796,Suspicious
196,613,0.000177796,Suspicious
197,608,0.000177796,Suspicious
198,607,0.000177796,Suspicious
199,602,0.000177796,Suspicious
200,585,0.000177796,Suspicious
201,581,0.000177796,Suspicious
202,577,0.000177796,Suspicious
203,576,0.000177796,Suspicious
204,573,0.000177796,Suspicious
205,789,0.000177291,Suspicious
206,775,0.000176609,Suspicious
207,844,0.000176587,Suspicious
208,787,0.00017544,Suspicious
209,803,0.000175059,Suspicious
210,780,0.00017491,Suspicious
211,757,0.000174228,Suspicious
212,548,0.000173604,Suspicious
213,831,0.000172662,Suspicious
214,768,0.000172364,Suspicious
215,843,0.00017189,Suspicious
216,816,0.000171454,Suspicious
217,771,0.00017039,Suspicious
218,852,0.000170136,Suspicious
219,774,0.000170131,Suspicious
220,793,0.000169855,Suspicious
221,786,0.000168752,Suspicious
222,807,0.000168638,Suspicious
223,531,0.000168546,Suspicious
224,747,0.000168146,Suspicious
225,777,0.000167876,Suspicious
226,736,0.000167782,Suspicious
227,773,0.000167697,Suspicious
228,525,0.000166888,Suspicious
229,826,0.000166224,Suspicious
230,808,0.000165851,Suspicious
231,779,0.000165738,Suspicious
232,794,0.000165673,Suspicious
233,799,0.000165556,Suspicious
234,746,0.000165053,Suspicious
235,732,0.000164959,Suspicious
236,783,0.000164832,Suspicious
237,545,0.000164716,Suspicious
238,332,0.00016468,Suspicious
239,752,0.000163981,Suspicious
240,560,0.000163859,Suspicious
241,792,0.000163186,Suspicious
242,764,0.000162983,Suspicious
243,539,0.000162681,Suspicious
244,713,0.000162544,Suspicious
245,714,0.000162393,Suspicious
246,796,0.000162284,Suspicious
247,804,0.000162035,Suspicious
248,769,0.000161836,Suspicious
249,798,0.000161829,Suspicious
250,738,0.000161126,Suspicious
251,760,0.000161108,Suspicious
252,754,0.000160703,Suspicious
253,460,0.000160313,Suspicious
254,772,0.000159835,Suspicious
255,742,0.000159572,Suspicious
256,497,0.000159517,Suspicious
257,778,0.000158997,Suspicious
258,758,0.000158951,Suspicious
259,329,0.000158792,Suspicious
260,731,0.000158767,Suspicious
261,719,0.000158618,Suspicious
262,748,0.000158557,Suspicious
263,759,0.000158556,Suspicious
264,724,0.000158464,Suspicious
265,763,0.000158405,Suspicious
266,811,0.000158192,Suspicious
267,767,0.000158033,Suspicious
268,739,0.00015761,Suspicious
269,507,0.000157607,Suspicious
270,726,0.0001576,Suspicious
271,484,0.00015751,Suspicious
272,526,0.0001575,Suspicious
273,821,0.000157253,Suspicious
274,734,0.000157191,Suspicious
275,727,0.000157112,Suspicious
276,725,0.000157024,Suspicious
277,802,0.000156876,Suspicious
278,791,0.000156876,Suspicious
279,551,0.000156816,Suspicious
280,788,0.00015637,Suspicious
281,712,0.000156208,Suspicious
282,711,0.000156167,Suspicious
283,730,0.000156094,Suspicious
284,812,0.000155848,Suspicious
285,547,0.000155837,Suspicious
286,697,0.000155494,Suspicious
287,751,0.000155372,Suspicious
288,737,0.000155363,Suspicious
289,851,0.000155222,Suspicious
290,841,0.000155041,Suspicious
291,753,0.00015493,Suspicious
292,718,0.000154929,Suspicious
293,756,0.000154803,Suspicious
294,728,0.000154775,Suspicious
295,572,0.0001547,Suspicious
296,755,0.000154577,Suspicious
297,741,0.000154198,Suspicious
298,694,0.000153824,Suspicious
299,765,0.000153804,Suspicious
300,854,0.000153801,Suspicious
301,705,0.000153767,Suspicious
302,722,0.000153736,Suspicious
303,702,0.0001537,Suspicious
304,518,0.000153596,Suspicious
305,762,0.000153462,Suspicious
306,695,0.000153192,Suspicious
307,790,0.000152877,Suspicious
308,501,0.000152564,Suspicious
309,720,0.00015227,Suspicious
310,740,0.000152185,Suspicious
311,701,0.000152142,Suspicious
312,703,0.000152107,Suspicious
313,696,0.000152076,Suspicious
314,785,0.000152047,Suspicious
315,706,0.000151909,Suspicious
316,709,0.000151578,Suspicious
317,721,0.000151414,Suspicious
318,708,0.000151337,Suspicious
319,688,0.000151311,Suspicious
320,700,0.000151096,Suspicious
321,723,0.000151003,Suspicious
322,698,0.000150993,Suspicious
323,733,0.000150942,Suspicious
324,710,0.000150928,Suspicious
325,568,0.000150923,Suspicious
326,761,0.000150836,Suspicious
327,715,0.000150836,Suspicious
328,825,0.000150818,Suspicious
329,776,0.000150818,Suspicious
330,729,0.000150818,Suspicious
331,520,0.000150685,Suspicious
332,527,0.000150585,Suspicious
333,801,0.000150475,Suspicious
334,750,0.000150475,Suspicious
335,749,0.000150475,Suspicious
336,744,0.000150475,Suspicious
337,743,0.000150475,Suspicious
338,735,0.000150475,Suspicious
339,717,0.000150475,Suspicious
340,716,0.000150475,Suspicious
341,707,0.000150475,Suspicious
342,704,0.000150475,Suspicious
343,699,0.000150475,Suspicious
344,693,0.000150475,Suspicious
345,692,0.000150475,Suspicious
346,691,0.000150475,Suspicious
347,690,0.000150475,Suspicious
348,689,0.000150475,Suspicious
349,687,0.000150475,Suspicious
350,523,0.000149727,Suspicious
351,565,0.000149307,Suspicious
352,546,0.00014811,Suspicious
353,516,0.000146688,Suspicious
354,543,0.000146263,Suspicious
355,498,0.000144528,Suspicious
356,503,0.000143661,Suspicious
357,389,0.000143631,Suspicious
358,312,0.00014349,Suspicious
359,376,0.000143476,Suspicious
360,552,0.000143107,Suspicious
361,537,0.000142214,Suspicious
362,1025,0.000141151,Suspicious
363,315,0.000140915,Suspicious
364,346,0.000140461,Suspicious
365,339,0.000140445,Suspicious
366,420,0.000139938,Suspicious
367,342,0.000139842,Suspicious
368,504,0.000139564,Suspicious
369,493,0.000139523,Suspicious
370,366,0.00013868,Suspicious
371,363,0.000138457,Suspicious
372,343,0.000138362,Suspicious
373,353,0.000138249,Suspicious
374,519,0.000137713,Suspicious
375,387,0.000134378,Suspicious
376,569,0.000133948,Suspicious
377,463,0.000133702,Suspicious
378,534,0.000133675,Suspicious
379,453,0.000133062,Suspicious
380,456,0.000133029,Suspicious
381,464,0.000132999,Suspicious
382,508,0.000132895,Suspicious
383,509,0.000132197,Suspicious
384,536,0.000131518,Suspicious
385,510,0.000131457,Suspicious
386,481,0.000131362,Suspicious
387,383,0.000130769,Suspicious
388,533,0.000130386,Suspicious
389,489,0.000130167,Suspicious
390,502,0.000129894,Suspicious
391,487,0.000129372,Suspicious
392,455,0.000129366,Suspicious
393,486,0.000129039,Suspicious
394,476,0.00012882,Suspicious
395,473,0.00012786,Suspicious
396,540,0.000127596,Suspicious
397,512,0.00012756,Suspicious
398,511,0.000127509,Suspicious
399,479,0.000127462,Suspicious
400,441,0.000126896,Suspicious
401,505,0.000126844,Suspicious
402,535,0.000126632,Suspicious
403,444,0.000126451,Suspicious
404,549,0.000126398,Suspicious
405,495,0.000126216,Suspicious
406,521,0.000126192,Suspicious
407,323,0.000125693,Suspicious
408,452,0.00012562,Suspicious
409,482,0.000124676,Suspicious
410,471,0.000124635,Suspicious
411,529,0.000124563,Suspicious
412,528,0.000124499,Suspicious
413,324,0.000124447,Suspicious
414,469,0.00012441,Suspicious
415,412,0.000124286,Suspicious
416,474,0.000124146,Suspicious
417,408,0.000124141,Suspicious
418,419,0.000124014,Suspicious
419,478,0.000123734,Suspicious
420,468,0.000123692,Suspicious
421,494,0.000123652,Suspicious
422,488,0.000123563,Suspicious
423,472,0.000123253,Suspicious
424,541,0.000123206,Suspicious
425,457,0.000123164,Suspicious
426,522,0.000123082,Suspicious
427,445,0.00012297,Suspicious
428,432,0.000122908,Suspicious
429,450,0.000122837,Suspicious
430,470,0.000122723,Suspicious
431,491,0.000122683,Suspicious
432,399,0.00012231,Suspicious
433,437,0.000122291,Suspicious
434,411,0.000122241,Suspicious
435,401,0.000122241,Suspicious
436,490,0.000121955,Suspicious
437,285,0.000121928,Suspicious
438,271,0.000121635,Suspicious
439,458,0.000121556,Suspicious
440,320,0.000121364,Suspicious
441,462,0.000121057,Suspicious
442,430,0.000120713,Suspicious
443,364,0.000120617,Suspicious
444,424,0.000120097,Suspicious
445,459,0.000119828,Suspicious
446,417,0.000119757,Suspicious
447,334,0.000119704,Suspicious
448,259,0.00011948,Suspicious
449,415,0.000119472,Suspicious
450,454,0.000119456,Suspicious
451,477,0.000119425,Suspicious
452,562,0.000119353,Suspicious
453,403,0.000119019,Suspicious
454,404,0.000118947,Suspicious
455,421,0.000118926,Suspicious
456,439,0.000118901,Suspicious
457,397,0.000118625,Suspicious
458,409,0.000118561,Suspicious
459,410,0.000118217,Suspicious
460,451,0.000118121,Suspicious
461,393,0.000117889,Suspicious
462,449,0.000117816,Suspicious
463,485,0.000117776,Suspicious
464,418,0.000117664,Suspicious
465,402,0.000117358,Suspicious
466,396,0.000117318,Suspicious
467,400,0.000117309,Suspicious
468,398,0.000117171,Suspicious
469,373,0.000117117,Suspicious
470,378,0.000117027,Suspicious
471,426,0.000117006,Suspicious
472,466,0.000116789,Suspicious
473,435,0.000116781,Suspicious
474,433,0.000116761,Suspicious
475,391,0.000116513,Suspicious
476,530,0.00011644,Suspicious
477,394,0.000116249,Suspicious
478,395,0.000116233,Suspicious
479,440,0.000116114,Suspicious
480,413,0.000116007,Suspicious
481,499,0.000116005,Suspicious
482,467,0.000116005,Suspicious
483,277,0.000115975,Suspicious
484,442,0.000115862,Suspicious
485,446,0.000115809,Suspicious
486,361,0.000115608,Suspicious
487,369,0.000115569,Suspicious
488,405,0.000115555,Suspicious
489,425,0.000115554,Suspicious
490,448,0.000115453,Suspicious
491,416,0.000115412,Suspicious
492,407,0.000115319,Suspicious
493,371,0.000115294,Suspicious
494,374,0.000115197,Suspicious
495,388,0.000115193,Suspicious
496,367,0.000115149,Suspicious
497,571,0.000115121,Suspicious
498,375,0.000115063,Suspicious
499,368,0.000114935,Suspicious
500,351,0.000114874,Suspicious
501,382,0.000114859,Suspicious
502,359,0.000114859,Suspicious
503,429,0.000114779,Suspicious
504,384,0.000114565,Suspicious
505,370,0.000114549,Suspicious
506,381,0.000114466,Suspicious
507,380,0.000114466,Suspicious
508,304,0.000114406,Suspicious
509,355,0.000114395,Suspicious
510,406,0.000114384,Suspicious
511,392,0.000114176,Suspicious
512,239,0.000114173,Suspicious
513,365,0.000114119,Suspicious
514,362,0.000114119,Suspicious
515,390,0.0001141,Suspicious
516,280,0.000114072,Suspicious
517,325,0.000114048,Suspicious
518,385,0.000113936,Suspicious
519,550,0.000113713,Suspicious
520,447,0.000113713,Suspicious
521,443,0.000113713,Suspicious
522,386,0.000113713,Suspicious
523,379,0.000113713,Suspicious
524,377,0.000113713,Suspicious
525,372,0.000113713,Suspicious
526,360,0.000113713,Suspicious
527,358,0.000113713,Suspicious
528,357,0.000113713,Suspicious
529,356,0.000113713,Suspicious
530,354,0.000113713,Suspicious
531,352,0.000113713,Suspicious
532,350,0.000113713,Suspicious
533,349,0.000113713,Suspicious
534,326,0.000110585,Suspicious
535,291,0.000109741,Suspicious
536,252,0.000109678,Suspicious
537,328,0.0001093,Suspicious
538,313,0.000107127,Suspicious
539,272,0.000106621,Suspicious
540,337,0.00010515,Suspicious
541,319,0.000103423,Suspicious
542,171,0.000103408,Suspicious
543,260,0.000103105,Suspicious
544,278,0.00010208,Suspicious
545,264,0.000100892,Suspicious
546,227,9.99958e-05,Safe
547,330,9.95089e-05,Safe
548,230,9.93284e-05,Safe
549,310,9.89102e-05,Safe
550,341,9.88919e-05,Safe
551,296,9.85463e-05,Safe
552,302,9.79488e-05,Safe
553,345,9.65703e-05,Safe
554,200,9.61377e-05,Safe
555,179,9.58357e-05,Safe
556,219,9.54521e-05,Safe
557,327,9.54467e-05,Safe
558,306,9.50433e-05,Safe
559,261,9.49178e-05,Safe
560,249,9.38095e-05,Safe
561,169,9.3735e-05,Safe
562,119,9.33046e-05,Safe
563,188,9.32799e-05,Safe
564,347,9.31881e-05,Safe
565,253,9.30566e-05,Safe
566,309,9.28455e-05,Safe
567,284,9.28261e-05,Safe
568,236,9.26229e-05,Safe
569,217,9.25227e-05,Safe
570,143,9.23071e-05,Safe
571,275,9.18984e-05,Safe
572,340,9.18618e-05,Safe
573,331,9.14393e-05,Safe
574,299,9.13519e-05,Safe
575,243,9.07805e-05,Safe
576,266,9.07174e-05,Safe
577,157,9.04622e-05,Safe
578,303,9.02364e-05,Safe
579,203,9.00437e-05,Safe
580,281,8.9929e-05,Safe
581,192,8.93877e-05,Safe
582,225,8.90212e-05,Safe
583,193,8.83436e-05,Safe
584,297,8.81124e-05,Safe
585,1888,8.81009e-05,Safe
586,242,8.80473e-05,Safe
587,231,8.7992e-05,Safe
588,265,8.78654e-05,Safe
589,175,8.78207e-05,Safe
590,213,8.77778e-05,Safe
591,308,8.77392e-05,Safe
592,229,8.74228e-05,Safe
593,177,8.7415e-05,Safe
594,293,8.73741e-05,Safe
595,170,8.71295e-05,Safe
596,205,8.71279e-05,Safe
597,307,8.69879e-05,Safe
598,254,8.6777e-05,Safe
599,136,8.66662e-05,Safe
600,237,8.66646e-05,Safe
601,173,8.65933e-05,Safe
602,314,8.65275e-05,Safe
603,283,8.62472e-05,Safe
604,333,8.62004e-05,Safe
605,214,8.59974e-05,Safe
606,174,8.56974e-05,Safe
607,263,8.56924e-05,Safe
608,344,8.56191e-05,Safe
609,270,8.54957e-05,Safe
610,276,8.54777e-05,Safe
611,224,8.50658e-05,Safe
612,186,8.49756e-05,Safe
613,238,8.49591e-05,Safe
614,301,8.47778e-05,Safe
615,282,8.47778e-05,Safe
616,256,8.47778e-05,Safe
617,42,8.47778e-05,Safe
618,226,8.47359e-05,Safe
619,84,8.46158e-05,Safe
620,204,8.4384e-05,Safe
621,295,8.4353e-05,Safe
622,142,8.42632e-05,Safe
623,232,8.41491e-05,Safe
624,172,8.39883e-05,Safe
625,273,8.39533e-05,Safe
626,251,8.38886e-05,Safe
627,199,8.38813e-05,Safe
628,290,8.31696e-05,Safe
629,197,8.31217e-05,Safe
630,144,8.30438e-05,Safe
631,258,8.29461e-05,Safe
632,184,8.26818e-05,Safe
633,185,8.25886e-05,Safe
634,248,8.24302e-05,Safe
635,122,8.24202e-05,Safe
636,111,8.2303e-05,Safe
637,137,8.22691e-05,Safe
638,269,8.22231e-05,Safe
639,147,8.2145e-05,Safe
640,149,8.20335e-05,Safe
641,298,8.19116e-05,Safe
642,274,8.17817e-05,Safe
643,158,8.16816e-05,Safe
644,148,8.12548e-05,Safe
645,67,8.11901e-05,Safe
646,194,8.11161e-05,Safe
647,318,8.09217e-05,Safe
648,218,8.09189e-05,Safe
649,211,8.08803e-05,Safe
650,257,8.08553e-05,Safe
651,223,8.08268e-05,Safe
652,189,8.04546e-05,Safe
653,118,8.03225e-05,Safe
654,181,8.03019e-05,Safe
655,141,8.02714e-05,Safe
656,262,8.0242e-05,Safe
657,338,8.02198e-05,Safe
658,115,8.00739e-05,Safe
659,168,7.9959e-05,Safe
660,116,7.99425e-05,Safe
661,140,7.99364e-05,Safe
662,317,7.98879e-05,Safe
663,300,7.97742e-05,Safe
664,311,7.967e-05,Safe
665,167,7.96e-05,Safe
666,187,7.94363e-05,Safe
667,180,7.9368e-05,Safe
668,202,7.92613e-05,Safe
669,286,7.92488e-05,Safe
670,182,7.92488e-05,Safe
671,82,7.89605e-05,Safe
672,268,7.89545e-05,Safe
673,83,7.89315e-05,Safe
674,88,7.88213e-05,Safe
675,130,7.87418e-05,Safe
676,113,7.866e-05,Safe
677,176,7.86511e-05,Safe
678,161,7.8644e-05,Safe
679,195,7.8562e-05,Safe
680,121,7.853e-05,Safe
681,247,7.84299e-05,Safe
682,126,7.83565e-05,Safe
683,151,7.82534e-05,Safe
684,95,7.82333e-05,Safe
685,41,7.81936e-05,Safe
686,54,7.81895e-05,Safe
687,150,7.81311e-05,Safe
688,117,7.80873e-05,Safe
689,162,7.80497e-05,Safe
690,289,7.80406e-05,Safe
691,105,7.80286e-05,Safe
692,134,7.79689e-05,Safe
693,165,7.79191e-05,Safe
694,245,7.78731e-05,Safe
695,246,7.77598e-05,Safe
696,159,7.77188e-05,Safe
697,321,7.76741e-05,Safe
698,163,7.76422e-05,Safe
699,196,7.75455e-05,Safe
700,294,7.75184e-05,Safe
701,255,7.74058e-05,Safe
702,241,7.74058e-05,Safe
703,198,7.74058e-05,Safe
704,235,7.7399e-05,Safe
705,109,7.73069e-05,Safe
706,240,7.72866e-05,Safe
707,201,7.7182e-05,Safe
708,110,7.7182e-05,Safe
709,133,7.71588e-05,Safe
710,178,7.7126e-05,Safe
711,92,7.71069e-05,Safe
712,212,7.69751e-05,Safe
713,206,7.69685e-05,Safe
714,101,7.69652e-05,Safe
715,89,7.67311e-05,Safe
716,104,7.67144e-05,Safe
717,222,7.66849e-05,Safe
718,132,7.66615e-05,Safe
719,56,7.66484e-05,Safe
720,98,7.6624e-05,Safe
721,123,7.66067e-05,Safe
722,93,7.6583e-05,Safe
723,156,7.65665e-05,Safe
724,87,7.64617e-05,Safe
725,94,7.64214e-05,Safe
726,127,7.62711e-05,Safe
727,190,7.6001e-05,Safe
728,80,7.59884e-05,Safe
729,108,7.59435e-05,Safe
730,73,7.5916e-05,Safe
731,128,7.58972e-05,Safe
732,106,7.58187e-05,Safe
733,99,7.57932e-05,Safe
734,135,7.5779e-05,Safe
735,53,7.57414e-05,Safe
736,20,7.57383e-05,Safe
737,85,7.57282e-05,Safe
738,146,7.5702e-05,Safe
739,221,7.56437e-05,Safe
740,72,7.56245e-05,Safe
741,100,7.55628e-05,Safe
742,191,7.54529e-05,Safe
743,69,7.54031e-05,Safe
744,26,7.53348e-05,Safe
745,44,7.53181e-05,Safe
746,91,7.52995e-05,Safe
747,40,7.52785e-05,Safe
748,279,7.5263e-05,Safe
749,51,7.51729e-05,Safe
750,48,7.51501e-05,Safe
751,29,7.5102e-05,Safe
752,57,7.50503e-05,Safe
753,336,7.49672e-05,Safe
754,152,7.49485e-05,Safe
755,78,7.49485e-05,Safe
756,103,7.49357e-05,Safe
757,250,7.49e-05,Safe
758,129,7.48912e-05,Safe
759,131,7.48567e-05,Safe
760,102,7.48567e-05,Safe
761,65,7.4843e-05,Safe
762,164,7.47946e-05,Safe
763,25,7.47936e-05,Safe
764,183,7.4772e-05,Safe
765,208,7.4678e-05,Safe
766,139,7.46732e-05,Safe
767,31,7.46541e-05,Safe
768,220,7.46437e-05,Safe
769,316,7.46413e-05,Safe
770,19,7.46413e-05,Safe
771,138,7.45195e-05,Safe
772,112,7.45195e-05,Safe
773,28,7.45097e-05,Safe
774,79,7.44772e-05,Safe
775,66,7.44514e-05,Safe
776,267,7.44109e-05,Safe
777,228,7.44109e-05,Safe
778,155,7.44109e-05,Safe
779,124,7.44109e-05,Safe
780,61,7.44109e-05,Safe
781,9,7.44109e-05,Safe
782,288,7.43957e-05,Safe
783,38,7.43018e-05,Safe
784,22,7.43018e-05,Safe
785,21,7.42913e-05,Safe
786,75,7.4289e-05,Safe
787,59,7.4255e-05,Safe
788,96,7.42029e-05,Safe
789,55,7.40818e-05,Safe
790,39,7.40721e-05,Safe
791,125,7.40697e-05,Safe
792,62,7.40687e-05,Safe
793,77,7.40093e-05,Safe
794,30,7.39227e-05,Safe
795,76,7.38924e-05,Safe
796,207,7.38864e-05,Safe
797,63,7.38864e-05,Safe
798,60,7.38864e-05,Safe
799,335,7.37198e-05,Safe
800,305,7.37198e-05,Safe
801,292,7.37198e-05,Safe
802,287,7.37198e-05,Safe
803,244,7.37198e-05,Safe
804,234,7.37198e-05,Safe
805,233,7.37198e-05,Safe
806,216,7.37198e-05,Safe
807,215,7.37198e-05,Safe
808,210,7.37198e-05,Safe
809,209,7.37198e-05,Safe
810,166,7.37198e-05,Safe
811,160,7.37198e-05,Safe
812,154,7.37198e-05,Safe
813,153,7.37198e-05,Safe
814,145,7.37198e-05,Safe
815,120,7.37198e-05,Safe
816,114,7.37198e-05,Safe
817,97,7.37198e-05,Safe
818,90,7.37198e-05,Safe
819,86,7.37198e-05,Safe
820,81,7.37198e-05,Safe
821,74,7.37198e-05,Safe
822,71,7.37198e-05,Safe
823,70,7.37198e-05,Safe
824,68,7.37198e-05,Safe
825,64,7.37198e-05,Safe
826,58,7.37198e-05,Safe
827,52,7.37198e-05,Safe
828,50,7.37198e-05,Safe
829,49,7.37198e-05,Safe
830,47,7.37198e-05,Safe
831,46,7.37198e-05,Safe
832,45,7.37198e-05,Safe
833,43,7.37198e-05,Safe
834,37,7.37198e-05,Safe
835,36,7.37198e-05,Safe
836,35,7.37198e-05,Safe
837,34,7.37198e-05,Safe
838,33,7.37198e-05,Safe
839,32,7.37198e-05,Safe
840,27,7.37198e-05,Safe
841,24,7.37198e-05,Safe
842,23,7.37198e-05,Safe
843,18,7.37198e-05,Safe
844,17,7.37198e-05,Safe
845,16,7.37198e-05,Safe
846,15,7.37198e-05,Safe
847,14,7.37198e-05,Safe
848,13,7.37198e-05,Safe
849,12,7.37198e-05,Safe
850,11,7.37198e-05,Safe
851,10,7.37198e-05,Safe
852,8,7.37198e-05,Safe
853,7,7.37198e-05,Safe
854,6,7.37198e-05,Safe
855,5,7.37198e-05,Safe
856,4,7.37198e-05,Safe
857,3,7.37198e-05,Safe
858,2,7.37198e-05,Safe
859,1,7.37198e-05,Safe
860,1882,6.6768e-05,Safe
861,1844,6.5772e-05,Safe
862,1902,6.30902e-05,Safe
863,1911,6.26261e-05,Safe
864,1910,5.59966e-05,Safe
865,1893,5.59211e-05,Safe
866,1894,5.45217e-05,Safe
867,1800,5.2114e-05,Safe
868,1827,5.20706e-05,Safe
869,1876,5.15682e-05,Safe
870,1783,5.12875e-05,Safe
871,1899,5.07443e-05,Safe
872,1835,4.9416e-05,Safe
873,1845,4.91923e-05,Safe
