Rank,NodeID,Score,Status
86,644,0.00083669,Suspicious
87,428,0.000827949,Suspicious
88,818,0.000825566,Suspicious
89,492,0.00081815,Suspicious
90,630,0.000811263,Suspicious
91,465,0.000809939,Suspicious
92,676,0.000806761,Suspicious
93,548,0.000805436,Suspicious
94,646,0.000803847,Suspicious
95,572,0.000796431,Suspicious
96,661,0.000791664,Suspicious
97,560,0.00078875,Suspicious
98,664,0.000781864,Suspicious
99,805,0.000781599,Suspicious
100,517,0.000780804,Suspicious
101,323,0.000777096,Suspicious
102,538,0.000773388,Suspicious
103,817,0.000762794,Suspicious
104,1844,0.000760675,Suspicious
105,545,0.000759616,Suspicious
106,653,0.000756702,Suspicious
107,837,0.000750875,Suspicious
108,809,0.000749286,Suspicious
109,659,0.000747432,Suspicious
110,614,0.000743195,Suspicious
111,312,0.000743195,Suspicious
112,324,0.000737632,Suspicious
113,636,0.000732335,Suspicious
114,820,0.000730216,Suspicious
115,855,0.00071353,Suspicious
116,461,0.000711941,Suspicious
117,845,0.000710352,Suspicious
118,819,0.000708233,Suspicious
119,1910,0.000705849,Suspicious
120,438,0.000701612,Suspicious
121,525,0.000699228,Suspicious
122,431,0.000696844,Suspicious
123,658,0.000696579,Suspicious
124,844,0.000691282,Suspicious
125,531,0.000691282,Suspicious
126,679,0.000691017,Suspicious
127,565,0.000688369,Suspicious
128,539,0.000680688,Suspicious
129,770,0.000676715,Suspicious
130,422,0.000674861,Suspicious
131,436,0.000671153,Suspicious
132,634,0.000669034,Suspicious
133,657,0.000668769,Suspicious
134,547,0.000659234,Suspicious
135,423,0.000659234,Suspicious
136,551,0.00065738,Suspicious
137,434,0.000654732,Suspicious
138,625,0.000653142,Suspicious
139,836,0.000650494,Suspicious
140,650,0.000650229,Suspicious
141,641,0.000645462,Suspicious
142,568,0.00063884,Suspicious
143,815,0.000636456,Suspicious
144,427,0.000636456,Suspicious
145,320,0.000635927,Suspicious
146,835,0.000634073,Suspicious
147,1894,0.000630894,Suspicious
148,1907,0.000629835,Suspicious
149,814,0.000629305,Suspicious
150,781,0.000628511,Suspicious
151,507,0.000625332,Suspicious
152,647,0.000624008,Suspicious
153,334,0.000621889,Suspicious
154,480,0.000612354,Suspicious
155,784,0.00061103,Suspicious
156,643,0.000609176,Suspicious
157,271,0.000607587,Suspicious
158,795,0.000603879,Suspicious
159,813,0.000600171,Suspicious
160,846,0.000599111,Suspicious
161,663,0.000595668,Suspicious
162,497,0.000594609,Suspicious
163,518,0.000585339,Suspicious
164,460,0.00058322,Suspicious
165,800,0.000581895,Suspicious
166,642,0.00058163,Suspicious
167,501,0.00058163,Suspicious
168,619,0.000578717,Suspicious
169,609,0.000578717,Suspicious
170,520,0.000576863,Suspicious
171,775,0.000573685,Suspicious
172,341,0.000571831,Suspicious
173,797,0.000568388,Suspicious
174,546,0.000567858,Suspicious
175,527,0.000567063,Suspicious
176,285,0.000565739,Suspicious
177,304,0.000561236,Suspicious
178,623,0.000560442,Suspicious
179,617,0.000558853,Suspicious
180,672,0.000558058,Suspicious
181,326,0.000556469,Suspicious
182,633,0.000555674,Suspicious
183,782,0.000554085,Suspicious
184,325,0.000554085,Suspicious
185,523,0.000552496,Suspicious
186,640,0.000551437,Suspicious
187,340,0.000549053,Suspicious
188,810,0.000547464,Suspicious
189,622,0.000537929,Suspicious
190,277,0.000537929,Suspicious
191,789,0.000536604,Suspicious
192,328,0.000529453,Suspicious
193,635,0.000529188,Suspicious
194,832,0.00052654,Suspicious
195,259,0.000526275,Suspicious
196,516,0.000520448,Suspicious
197,745,0.000520183,Suspicious
198,537,0.000520183,Suspicious
199,291,0.000519918,Suspicious
200,620,0.000518329,Suspicious
201,843,0.000515151,Suspicious
202,831,0.000512767,Suspicious
203,280,0.000512767,Suspicious
204,787,0.000512237,Suspicious
205,639,0.000512237,Suspicious
206,766,0.000510913,Suspicious
207,498,0.000510648,Suspicious
208,543,0.000509589,Suspicious
209,552,0.000505881,Suspicious
210,601,0.000505881,Suspicious
211,264,0.000505881,Suspicious
212,618,0.000502967,Suspicious
213,1897,0.000502173,Suspicious
214,239,0.000498465,Suspicious
215,1893,0.0004982,Suspicious
216,347,0.000496081,Suspicious
217,503,0.000495816,Suspicious
218,780,0.000494492,Suspicious
219,612,0.000494492,Suspicious
220,1906,0.000494227,Suspicious
221,757,0.00048893,Suspicious
222,631,0.00048893,Suspicious
223,596,0.0004884,Suspicious
224,632,0.000488135,Suspicious
225,803,0.000487076,Suspicious
226,593,0.000486811,Suspicious
227,526,0.000485222,Suspicious
228,771,0.000484957,Suspicious
229,313,0.000481249,Suspicious
230,1898,0.000480454,Suspicious
231,793,0.00047913,Suspicious
232,627,0.000478335,Suspicious
233,345,0.000476217,Suspicious
234,852,0.000475687,Suspicious
235,816,0.000473303,Suspicious
236,768,0.000471714,Suspicious
237,626,0.00047039,Suspicious
238,807,0.000468801,Suspicious
239,252,0.000468536,Suspicious
240,590,0.000465357,Suspicious
241,615,0.000464828,Suspicious
242,786,0.000462974,Suspicious
243,652,0.000462974,Suspicious
244,777,0.000462444,Suspicious
245,569,0.00045953,Suspicious
246,337,0.00045953,Suspicious
247,600,0.000458471,Suspicious
248,747,0.000458206,Suspicious
249,610,0.000457676,Suspicious
250,504,0.000456352,Suspicious
251,673,0.000456087,Suspicious
252,493,0.000455822,Suspicious
253,1879,0.000455822,Suspicious
254,774,0.000455028,Suspicious
255,628,0.000453439,Suspicious
256,519,0.000452379,Suspicious
257,799,0.00045132,Suspicious
258,826,0.000449466,Suspicious
259,592,0.000448936,Suspicious
260,594,0.000448142,Suspicious
261,319,0.000447612,Suspicious
262,484,0.000446023,Suspicious
263,794,0.000443109,Suspicious
264,272,0.000439931,Suspicious
265,605,0.000439401,Suspicious
266,773,0.000437547,Suspicious
267,779,0.000436753,Suspicious
268,649,0.000434899,Suspicious
269,808,0.000434634,Suspicious
270,752,0.000434634,Suspicious
271,278,0.000432515,Suspicious
272,736,0.000431985,Suspicious
273,629,0.00043172,Suspicious
274,536,0.000430661,Suspicious
275,330,0.000430661,Suspicious
276,603,0.000428277,Suspicious
277,667,0.000426158,Suspicious
278,611,0.000426158,Suspicious
279,579,0.000426158,Suspicious
280,327,0.000425893,Suspicious
281,783,0.000425629,Suspicious
282,587,0.000425099,Suspicious
283,804,0.00042351,Suspicious
284,616,0.00042351,Suspicious
285,714,0.00042298,Suspicious
286,621,0.00042245,Suspicious
287,746,0.000418742,Suspicious
288,583,0.000417418,Suspicious
289,764,0.00041424,Suspicious
290,660,0.00041424,Suspicious
291,738,0.000413975,Suspicious
292,296,0.000413975,Suspicious
293,508,0.000412386,Suspicious
294,889,0.000412121,Suspicious
295,599,0.000411061,Suspicious
296,597,0.000411061,Suspicious
297,595,0.000411061,Suspicious
298,655,0.000409207,Suspicious
299,760,0.000408942,Suspicious
300,1876,0.000405499,Suspicious
301,732,0.00040444,Suspicious
302,792,0.000403645,Suspicious
303,586,0.000401791,Suspicious
304,302,0.000401791,Suspicious
305,387,0.000401526,Suspicious
306,582,0.000400997,Suspicious
307,534,0.000400997,Suspicious
308,648,0.000400202,Suspicious
309,796,0.000399672,Suspicious
310,509,0.000397553,Suspicious
311,463,0.000395964,Suspicious
312,769,0.000395699,Suspicious
313,1891,0.000395699,Suspicious
314,1903,0.000395435,Suspicious
315,589,0.00039411,Suspicious
316,584,0.000393581,Suspicious
317,456,0.000393051,Suspicious
318,227,0.000393051,Suspicious
319,578,0.000392786,Suspicious
320,713,0.000392256,Suspicious
321,798,0.000391727,Suspicious
322,1899,0.000390932,Suspicious
323,772,0.000390667,Suspicious
324,778,0.000390137,Suspicious
325,742,0.000389343,Suspicious
326,533,0.000388813,Suspicious
327,510,0.000388019,Suspicious
328,754,0.000387754,Suspicious
329,575,0.000387754,Suspicious
330,581,0.000387224,Suspicious
331,851,0.000386959,Suspicious
332,260,0.000386959,Suspicious
333,577,0.000385105,Suspicious
334,674,0.000383781,Suspicious
335,1864,0.000383781,Suspicious
336,473,0.000381662,Suspicious
337,573,0.000381397,Suspicious
338,481,0.000381397,Suspicious
339,476,0.000380338,Suspicious
340,624,0.000379808,Suspicious
341,748,0.000379278,Suspicious
342,489,0.000379013,Suspicious
343,802,0.000378484,Suspicious
344,758,0.000377954,Suspicious
345,576,0.000377954,Suspicious
346,811,0.00037663,Suspicious
347,574,0.00037663,Suspicious
348,788,0.0003761,Suspicious
349,598,0.0003761,Suspicious
350,512,0.000375835,Suspicious
351,607,0.000375305,Suspicious
352,724,0.000374776,Suspicious
353,763,0.000374511,Suspicious
354,331,0.000374511,Suspicious
355,1800,0.000373716,Suspicious
356,588,0.000373451,Suspicious
357,464,0.000372657,Suspicious
358,613,0.000372392,Suspicious
359,719,0.000370008,Suspicious
360,656,0.000369743,Suspicious
361,487,0.000369478,Suspicious
362,486,0.000369214,Suspicious
363,1835,0.000369214,Suspicious
364,734,0.000368419,Suspicious
365,668,0.000368154,Suspicious
366,1878,0.000368154,Suspicious
367,759,0.000367889,Suspicious
368,453,0.000367095,Suspicious
369,791,0.000365241,Suspicious
370,812,0.000364711,Suspicious
371,585,0.000364711,Suspicious
372,1574,0.000364446,Suspicious
373,502,0.000364181,Suspicious
374,753,0.000363387,Suspicious
375,725,0.000362327,Suspicious
376,712,0.000362062,Suspicious
377,521,0.000361797,Suspicious
378,602,0.000361533,Suspicious
379,731,0.000360738,Suspicious
380,730,0.000360208,Suspicious
381,711,0.000360208,Suspicious
382,739,0.000359943,Suspicious
383,727,0.000359679,Suspicious
384,1871,0.000359414,Suspicious
385,767,0.000358884,Suspicious
386,511,0.000358619,Suspicious
387,821,0.00035756,Suspicious
388,751,0.000357295,Suspicious
389,455,0.000357295,Suspicious
390,726,0.000356235,Suspicious
391,841,0.000355971,Suspicious
392,608,0.000354646,Suspicious
393,441,0.000354117,Suspicious
394,756,0.000353852,Suspicious
395,479,0.000353587,Suspicious
396,310,0.000353587,Suspicious
397,529,0.000351998,Suspicious
398,638,0.000351733,Suspicious
399,1866,0.000351468,Suspicious
400,741,0.000350673,Suspicious
401,1881,0.000350673,Suspicious
402,535,0.000350409,Suspicious
403,762,0.000349349,Suspicious
404,309,0.00034829,Suspicious
405,737,0.000348025,Suspicious
406,471,0.00034776,Suspicious
407,261,0.000346701,Suspicious
408,1827,0.000345906,Suspicious
409,505,0.000345641,Suspicious
410,705,0.000344052,Suspicious
411,722,0.000342992,Suspicious
412,854,0.000342728,Suspicious
413,549,0.000342463,Suspicious
414,230,0.000342198,Suspicious
415,1692,0.000341668,Suspicious
416,495,0.000340874,Suspicious
417,253,0.000340874,Suspicious
418,452,0.000340079,Suspicious
419,694,0.000339814,Suspicious
420,306,0.00033849,Suspicious
421,765,0.000338225,Suspicious
422,718,0.000338225,Suspicious
423,468,0.000338225,Suspicious
424,540,0.00033796,Suspicious
425,728,0.000336901,Suspicious
426,703,0.000336901,Suspicious
427,755,0.000336371,Suspicious
428,383,0.000336106,Suspicious
429,1845,0.000336106,Suspicious
430,720,0.000335576,Suspicious
431,701,0.000332663,Suspicious
432,790,0.000332398,Suspicious
433,706,0.000332133,Suspicious
434,729,0.000331868,Suspicious
435,541,0.000331868,Suspicious
436,740,0.000330809,Suspicious
437,697,0.000330809,Suspicious
438,695,0.000328955,Suspicious
439,692,0.000328955,Suspicious
440,389,0.000328425,Suspicious
441,723,0.000327631,Suspicious
442,704,0.000327631,Suspicious
443,376,0.000327631,Suspicious
444,1025,0.000326836,Suspicious
445,188,0.000326836,Suspicious
446,710,0.000326306,Suspicious
447,1831,0.000325512,Suspicious
448,419,0.000325247,Suspicious
449,217,0.000324982,Suspicious
450,432,0.000323393,Suspicious
451,1839,0.000323393,Suspicious
452,750,0.000323128,Suspicious
453,696,0.000323128,Suspicious
454,482,0.000322863,Suspicious
455,399,0.000322863,Suspicious
456,528,0.000322333,Suspicious
457,761,0.000321539,Suspicious
458,709,0.000320744,Suspicious
459,715,0.000320479,Suspicious
460,698,0.000320479,Suspicious
461,700,0.00031995,Suspicious
462,469,0.00031995,Suspicious
463,1895,0.00031995,Suspicious
464,1833,0.00031889,Suspicious
465,785,0.000318625,Suspicious
466,200,0.000318625,Suspicious
467,444,0.000318361,Suspicious
468,297,0.000318096,Suspicious
469,801,0.000317301,Suspicious
470,693,0.000317301,Suspicious
471,688,0.000317036,Suspicious
472,411,0.000317036,Suspicious
473,744,0.000316507,Suspicious
474,735,0.000316242,Suspicious
475,702,0.000316242,Suspicious
476,474,0.000316242,Suspicious
477,412,0.000316242,Suspicious
478,299,0.000315977,Suspicious
479,721,0.000315447,Suspicious
480,717,0.000315447,Suspicious
481,690,0.000315447,Suspicious
482,249,0.000312799,Suspicious
483,430,0.000312269,Suspicious
484,408,0.000312269,Suspicious
485,522,0.000311739,Suspicious
486,445,0.000311739,Suspicious
487,1783,0.000311739,Suspicious
488,699,0.000311474,Suspicious
489,691,0.000311209,Suspicious
490,1828,0.000311209,Suspicious
491,733,0.000310945,Suspicious
492,689,0.000310415,Suspicious
493,478,0.000309885,Suspicious
494,494,0.00030962,Suspicious
495,169,0.00030962,Suspicious
496,1778,0.000309355,Suspicious
497,219,0.000309355,Suspicious
498,401,0.000309091,Suspicious
499,488,0.000308826,Suspicious
500,236,0.000307766,Suspicious
501,490,0.000306177,Suspicious
502,266,0.000305912,Suspicious
503,743,0.000305647,Suspicious
504,825,0.000305382,Suspicious
505,707,0.000305382,Suspicious
506,687,0.000305382,Suspicious
507,457,0.000305118,Suspicious
508,284,0.000305118,Suspicious
509,364,0.000304588,Suspicious
510,470,0.000304058,Suspicious
511,303,0.000304058,Suspicious
512,776,0.000302734,Suspicious
513,708,0.000302469,Suspicious
514,472,0.000302469,Suspicious
515,491,0.000302204,Suspicious
516,1767,0.000299556,Suspicious
517,366,0.000299556,Suspicious
518,275,0.000299291,Suspicious
519,716,0.000297702,Suspicious
520,1867,0.000297702,Suspicious
521,397,0.000293994,Suspicious
522,265,0.000293729,Suspicious
523,749,0.000293464,Suspicious
524,420,0.00029214,Suspicious
525,179,0.00029161,Suspicious
526,119,0.000290815,Suspicious
527,203,0.000289226,Suspicious
528,404,0.000288961,Suspicious
529,205,0.000288961,Suspicious
530,225,0.000288696,Suspicious
531,308,0.000288432,Suspicious
532,450,0.000288167,Suspicious
533,439,0.000287902,Suspicious
534,1861,0.000287107,Suspicious
535,1673,0.000287107,Suspicious
536,1886,0.000286842,Suspicious
537,363,0.000286842,Suspicious
538,243,0.000286842,Suspicious
539,459,0.000285783,Suspicious
540,314,0.000285518,Suspicious
541,281,0.000285518,Suspicious
542,562,0.000284988,Suspicious
543,462,0.000283664,Suspicious
544,458,0.000282869,Suspicious
545,437,0.000282869,Suspicious
546,417,0.000282869,Suspicious
547,1808,0.000282605,Suspicious
548,403,0.000282075,Suspicious
549,242,0.000282075,Suspicious
550,1740,0.00028181,Suspicious
551,353,0.00028128,Suspicious
552,1807,0.000279426,Suspicious
553,477,0.000278897,Suspicious
554,254,0.000278632,Suspicious
555,415,0.000277837,Suspicious
556,393,0.000277572,Suspicious
557,418,0.000276248,Suspicious
558,1766,0.000275718,Suspicious
559,143,0.000275718,Suspicious
560,454,0.000274924,Suspicious
561,263,0.000274659,Suspicious
562,400,0.000274394,Suspicious
563,421,0.000274129,Suspicious
564,307,0.000274129,Suspicious
565,435,0.000273864,Suspicious
566,402,0.000273864,Suspicious
567,410,0.00027307,Suspicious
568,293,0.000272805,Suspicious
569,467,0.000271745,Suspicious
570,451,0.000271481,Suspicious
571,499,0.000270951,Suspicious
572,157,0.000270951,Suspicious
573,170,0.000270156,Suspicious
574,424,0.000269891,Suspicious
575,344,0.000269891,Suspicious
576,485,0.000269627,Suspicious
577,449,0.000269097,Suspicious
578,276,0.000269097,Suspicious
579,409,0.000268832,Suspicious
580,1694,0.000268567,Suspicious
581,213,0.000268302,Suspicious
582,446,0.000267773,Suspicious
583,333,0.000266978,Suspicious
584,378,0.000266713,Suspicious
585,396,0.000266448,Suspicious
586,530,0.000264594,Suspicious
587,395,0.000264329,Suspicious
588,1862,0.000263535,Suspicious
589,177,0.000263535,Suspicious
590,175,0.00026327,Suspicious
591,466,0.000262475,Suspicious
592,433,0.000262475,Suspicious
593,426,0.00026221,Suspicious
594,295,0.000261151,Suspicious
595,1687,0.000260356,Suspicious
596,394,0.000260092,Suspicious
597,1842,0.000260092,Suspicious
598,388,0.000259562,Suspicious
599,290,0.000259562,Suspicious
600,398,0.000258767,Suspicious
601,1703,0.000257443,Suspicious
602,391,0.000256913,Suspicious
603,1536,0.000256913,Suspicious
604,193,0.000256384,Suspicious
605,373,0.000255854,Suspicious
606,416,0.000255324,Suspicious
607,192,0.000255324,Suspicious
608,440,0.00025453,Suspicious
609,1868,0.000254,Suspicious
610,425,0.000253735,Suspicious
611,369,0.000253735,Suspicious
612,186,0.00025347,Suspicious
613,1885,0.00025294,Suspicious
614,374,0.000252676,Suspicious
615,229,0.000251616,Suspicious
616,361,0.000251351,Suspicious
617,199,0.000251351,Suspicious
618,381,0.000250822,Suspicious
619,237,0.000250822,Suspicious
620,351,0.000250292,Suspicious
621,231,0.000250292,Suspicious
622,413,0.000250027,Suspicious
623,405,0.000249497,Suspicious
624,224,0.000249497,Suspicious
625,362,0.000248968,Suspicious
626,1872,0.000248968,Suspicious
627,370,0.000248438,Suspicious
628,1813,0.000248438,Suspicious
629,1768,0.000248438,Suspicious
630,442,0.000248173,Suspicious
631,136,0.000247643,Suspicious
632,407,0.000247378,Suspicious
633,368,0.000247113,Suspicious
634,371,0.000246584,Suspicious
635,571,0.000246319,Suspicious
636,406,0.000246054,Suspicious
637,375,0.000246054,Suspicious
638,232,0.000245789,Suspicious
639,226,0.000245789,Suspicious
640,350,0.000244995,Suspicious
641,367,0.00024473,Suspicious
642,358,0.0002442,Suspicious
643,238,0.0002442,Suspicious
644,359,0.000243405,Suspicious
645,372,0.000243141,Suspicious
646,448,0.000242876,Suspicious
647,1804,0.000242876,Suspicious
648,283,0.000242876,Suspicious
649,248,0.000242876,Suspicious
650,349,0.000242346,Suspicious
651,1794,0.000242346,Suspicious
652,301,0.000242346,Suspicious
653,172,0.000242346,Suspicious
654,379,0.000242081,Suspicious
655,352,0.000241816,Suspicious
656,1730,0.000241551,Suspicious
657,1645,0.000241551,Suspicious
658,357,0.000241287,Suspicious
659,214,0.000241287,Suspicious
660,355,0.000240757,Suspicious
661,1744,0.000240492,Suspicious
662,1849,0.000240227,Suspicious
663,42,0.000239962,Suspicious
664,171,0.000239697,Suspicious
665,84,0.000239697,Suspicious
666,1679,0.000239433,Suspicious
667,282,0.000239168,Suspicious
668,392,0.000238373,Suspicious
669,174,0.000238373,Suspicious
670,390,0.000238108,Suspicious
671,360,0.000238108,Suspicious
672,447,0.000237843,Suspicious
673,386,0.000237843,Suspicious
674,1770,0.000237049,Suspicious
675,356,0.000236519,Suspicious
676,1785,0.000236519,Suspicious
677,384,0.000236254,Suspicious
678,318,0.000236254,Suspicious
679,380,0.000235989,Suspicious
680,354,0.000235725,Suspicious
681,142,0.000235725,Suspicious
682,385,0.00023546,Suspicious
683,365,0.00023546,Suspicious
684,173,0.00023493,Suspicious
685,298,0.000234135,Suspicious
686,270,0.000234135,Suspicious
687,1909,0.000233076,Suspicious
688,382,0.000232811,Suspicious
689,550,0.000232281,Suspicious
690,429,0.000232017,Suspicious
691,273,0.000231752,Suspicious
692,184,0.000231752,Suspicious
693,1358,0.000229368,Suspicious
694,185,0.000229368,Suspicious
695,204,0.000229103,Suspicious
696,443,0.000228838,Suspicious
697,256,0.000228838,Suspicious
698,251,0.000228838,Suspicious
699,1512,0.000228309,Suspicious
700,377,0.000228044,Suspicious
701,149,0.000226454,Suspicious
702,1487,0.000225925,Suspicious
703,197,0.00022513,Suspicious
704,1825,0.0002246,Suspicious
705,338,0.0002246,Suspicious
706,147,0.000224336,Suspicious
707,223,0.000224071,Suspicious
708,1616,0.000223276,Suspicious
709,257,0.000223276,Suspicious
710,211,0.000222217,Suspicious
711,144,0.000222217,Suspicious
712,1880,0.000221687,Suspicious
713,1837,0.000221687,Suspicious
714,269,0.000221157,Suspicious
715,1857,0.000220363,Suspicious
716,1863,0.000220098,Suspicious
717,1823,0.000219303,Suspicious
718,122,0.000219303,Suspicious
719,1320,0.000218509,Suspicious
720,111,0.000217979,Suspicious
721,1904,0.000217449,Suspicious
722,1786,0.000216655,Suspicious
723,194,0.000216655,Suspicious
724,274,0.000215595,Suspicious
725,1709,0.000214536,Suspicious
726,1746,0.000213476,Suspicious
727,300,0.000212947,Suspicious
728,67,0.000211622,Suspicious
729,1799,0.000211358,Suspicious
730,158,0.000211358,Suspicious
731,268,0.000211093,Suspicious
732,258,0.000211093,Suspicious
733,890,0.000210828,Suspicious
734,1847,0.000210563,Suspicious
735,137,0.000207914,Suspicious
736,82,0.000207914,Suspicious
737,1688,0.000207385,Suspicious
738,148,0.000207385,Suspicious
739,311,0.00020659,Suspicious
740,1763,0.000206325,Suspicious
741,1761,0.000204471,Suspicious
742,1791,0.000203412,Suspicious
743,262,0.000203412,Suspicious
744,176,0.000203412,Suspicious
745,118,0.000202617,Suspicious
746,1725,0.000202352,Suspicious
747,134,0.000201823,Suspicious
748,218,0.000201028,Suspicious
749,202,0.000201028,Suspicious
750,1773,0.000200498,Suspicious
751,1630,0.000200233,Suspicious
752,116,0.000200233,Suspicious
753,1877,0.000199704,Suspicious
754,294,0.000199704,Suspicious
755,126,0.000199704,Suspicious
756,121,0.000198909,Suspicious
757,1699,0.000198644,Suspicious
758,181,0.000198644,Suspicious
759,1848,0.000198115,Suspicious
760,180,0.000198115,Suspicious
761,189,0.00019785,Suspicious
762,1824,0.000197585,Suspicious
763,1816,0.000197585,Suspicious
764,182,0.00019679,Suspicious
765,168,0.000195996,Suspicious
766,289,0.000195466,Suspicious
767,1806,0.000194936,Suspicious
768,140,0.000194671,Suspicious
769,286,0.000194142,Suspicious
770,246,0.000192553,Suspicious
771,1841,0.000192288,Suspicious
772,317,0.000191758,Suspicious
773,141,0.000191228,Suspicious
774,115,0.000191228,Suspicious
775,162,0.000190434,Suspicious
776,165,0.000189904,Suspicious
777,1374,0.000189639,Suspicious
778,167,0.000189639,Suspicious
779,41,0.000189374,Suspicious
780,1851,0.000189109,Suspicious
781,1853,0.00018858,Suspicious
782,1826,0.00018858,Suspicious
783,201,0.00018858,Suspicious
784,321,0.000187785,Suspicious
785,187,0.000187785,Suspicious
786,130,0.000187785,Suspicious
787,113,0.00018752,Suspicious
788,88,0.00018752,Suspicious
789,1801,0.000187255,Suspicious
790,151,0.00018699,Suspicious
791,196,0.000186726,Suspicious
792,133,0.000185401,Suspicious
793,54,0.000185401,Suspicious
794,1677,0.000185136,Suspicious
795,161,0.000185136,Suspicious
796,1870,0.000184872,Suspicious
797,247,0.000184607,Suspicious
798,888,0.000184342,Suspicious
799,245,0.000184077,Suspicious
800,222,0.000183812,Suspicious
801,1889,0.000182753,Suspicious
802,1803,0.000182753,Suspicious
803,198,0.000182753,Suspicious
804,87,0.000182753,Suspicious
805,178,0.000182488,Suspicious
806,101,0.000182488,Suspicious
807,195,0.000181693,Suspicious
808,93,0.000181428,Suspicious
809,869,0.000181164,Suspicious
810,1901,0.000180634,Suspicious
811,1850,0.000180634,Suspicious
812,150,0.000180104,Suspicious
813,880,0.000179839,Suspicious
814,110,0.000179839,Suspicious
815,1820,0.00017931,Suspicious
816,212,0.000179045,Suspicious
817,159,0.00017878,Suspicious
818,83,0.00017878,Suspicious
819,240,0.00017825,Suspicious
820,206,0.00017825,Suspicious
821,132,0.00017825,Suspicious
822,109,0.00017772,Suspicious
823,1338,0.000177191,Suspicious
824,241,0.000176661,Suspicious
825,94,0.000176396,Suspicious
826,235,0.000176131,Suspicious
827,1790,0.000175866,Suspicious
828,163,0.000175602,Suspicious
829,117,0.000175337,Suspicious
830,20,0.000175337,Suspicious
831,105,0.000175072,Suspicious
832,92,0.000175072,Suspicious
833,336,0.000174807,Suspicious
834,1591,0.000174542,Suspicious
835,131,0.000174542,Suspicious
836,79,0.000174277,Suspicious
837,104,0.000174012,Suspicious
838,1545,0.000173483,Suspicious
839,95,0.000173218,Suspicious
840,89,0.000173218,Suspicious
841,250,0.000172158,Suspicious
842,125,0.000171894,Suspicious
843,29,0.000171629,Suspicious
844,1742,0.000171364,Suspicious
845,208,0.000170834,Suspicious
846,85,0.000170834,Suspicious
847,103,0.000170569,Suspicious
848,279,0.000170304,Suspicious
849,44,0.000170304,Suspicious
850,1313,0.00017004,Suspicious
851,123,0.00017004,Suspicious
852,65,0.000169775,Suspicious
853,221,0.00016951,Suspicious
854,75,0.00016951,Suspicious
855,1819,0.000169245,Suspicious
856,127,0.000169245,Suspicious
857,56,0.000169245,Suspicious
858,66,0.00016898,Suspicious
859,36,0.00016898,Suspicious
860,1707,0.000168715,Suspicious
861,80,0.000168715,Suspicious
862,156,0.00016845,Suspicious
863,106,0.00016845,Suspicious
864,102,0.000168186,Suspicious
865,190,0.000167921,Suspicious
866,1729,0.000167656,Suspicious
